id,customerId,policyType,startDate,premiumPerMonth
764,3390,Auto,7/11/20,144.48
765,1204,Auto,6/24/22,129.32
766,1378,Auto,10/15/21,147.42
767,4274,Pet,10/11/20,21.81
768,3961,Auto,7/13/20,134.98
769,1246,Home,7/22/20,110.37
770,668,Auto,1/22/21,127.61
771,4946,Home,7/16/20,119.6
772,3747,Home,7/26/22,135.34
773,2897,Auto,8/9/22,138.41
774,545,Home,8/19/20,128.74
775,3893,Home,9/7/20,117.02
776,2152,Home,9/19/21,98.91
777,3304,Home,5/28/21,109.14
778,413,Auto,8/26/21,138.28
779,3439,Auto,4/7/21,115.05
780,2638,Home,12/28/19,103.31
781,4478,Home,5/22/22,110.28
782,3648,Pet,11/14/19,29.68
783,1305,Home,2/11/22,102.38
784,2708,Auto,6/17/21,146.91
785,1777,Auto,7/16/20,149.51
786,1876,Auto,11/24/19,139.46
787,4134,Auto,11/24/21,154.84
788,1880,Home,10/17/21,105.51
789,3422,Auto,7/18/21,136.42
790,720,Home,7/24/21,132.79
791,1559,Auto,12/27/19,127.43
792,4942,Auto,11/3/19,144.84
793,3366,Home,9/27/20,100.13
794,4990,Home,4/25/22,112.41
795,1588,Home,1/15/21,115.37
796,1245,Auto,11/20/21,132.97
797,2843,Home,3/5/21,128.44
798,4896,Auto,8/14/22,143.99
799,4052,Auto,3/24/22,143.92
800,3607,Home,12/10/20,115.91
801,3090,Home,7/6/22,118.48
802,2032,Auto,8/16/20,139.01
803,2394,Pet,2/1/21,32.97
804,2658,Auto,12/11/20,120.92
805,321,Home,9/27/22,97.82
806,491,Pet,3/4/20,20.18
807,3420,Pet,7/6/21,24.12
808,1082,Home,11/12/20,114.44
809,1560,Home,9/28/20,134.74
810,4576,Auto,8/4/22,152.52
811,1865,Auto,4/30/21,139.66
812,3477,Auto,11/13/19,145.06
813,324,Home,2/9/20,115.74
814,219,Home,7/24/21,114.8
815,881,Pet,5/4/20,27.07
816,1177,Home,11/12/20,113.01
817,545,Auto,5/9/21,117.42
818,296,Auto,10/31/20,129.44
819,1325,Auto,10/18/20,150.34
820,3704,Pet,10/2/19,27.08
821,916,Home,10/23/19,99.07
822,4106,Auto,11/6/21,120.48
823,4154,Auto,5/25/21,154.9
824,140,Auto,2/14/20,148.85
825,4665,Home,1/17/21,110.15
826,2156,Pet,12/16/21,29.39
827,3583,Auto,11/2/20,139.34
828,2302,Pet,7/14/20,15.4
829,817,Home,1/5/20,112.4
830,3884,Auto,6/29/22,151.58
831,605,Home,12/30/20,129.91
832,3249,Home,4/10/20,99.37
833,338,Home,5/23/20,130.51
834,541,Home,4/3/22,134.59
835,1700,Auto,5/3/20,144.51
836,4526,Home,1/11/21,118.47
837,1417,Auto,3/19/22,134.07
838,829,Home,1/25/20,116.58
839,3179,Home,1/26/20,112.89
840,3446,Home,4/14/20,102.77
841,4987,Home,12/16/19,124.94
842,875,Home,4/13/21,134.45
843,1599,Home,5/17/22,100.08
844,1919,Pet,11/23/20,24.09
845,1955,Auto,1/5/22,130.14
846,4565,Home,1/26/22,127.87
847,404,Auto,2/27/22,155.89
848,3929,Home,10/15/20,133.65
849,4912,Home,2/2/22,114.92
850,345,Home,4/19/21,106.94
851,1232,Auto,10/6/21,133.38
852,2821,Home,5/13/21,95.12
853,2614,Auto,3/2/21,123.8
854,2428,Auto,11/12/19,154.7
855,1508,Auto,8/5/21,145.22
856,2497,Auto,3/15/21,143.12
857,3175,Auto,3/12/22,120.07
858,3479,Home,8/23/22,103.64
859,3587,Home,11/23/19,129.64
860,4164,Auto,10/5/19,148.83
861,1995,Home,11/29/20,122.88
862,1677,Home,4/19/20,97.29
863,3516,Home,10/21/19,132.94
864,4371,Auto,12/6/19,137.11
865,4118,Home,2/26/20,104.59
866,3144,Auto,11/10/19,122.75
867,4242,Auto,10/3/22,118.48
868,2833,Auto,8/26/22,149.18
869,81,Auto,8/5/22,119.54
870,3883,Home,12/1/19,121.61
871,765,Auto,11/12/19,135.39
872,1520,Home,3/25/21,128.46
873,255,Auto,7/30/22,116
874,4627,Auto,4/1/20,146.99
875,624,Home,1/10/20,110.93
876,2618,Home,10/1/19,102.75
877,4489,Auto,5/16/20,126.83
878,3486,Home,4/2/20,105.7
879,1406,Home,12/6/21,110.03
880,3535,Auto,2/28/21,145.99
881,5000,Home,5/22/20,133.47
882,2851,Home,3/4/22,130.09
883,4619,Home,1/12/22,135.83
884,4751,Pet,1/7/20,25.62
885,1104,Home,8/28/20,127.46
886,4986,Auto,5/12/22,140.14
887,862,Pet,7/13/21,28.85
888,269,Home,4/20/20,119.92
889,764,Auto,11/9/20,147.77
890,567,Pet,12/14/19,34.81
891,757,Auto,4/20/22,150.42
892,956,Auto,5/10/21,155.03
893,2741,Home,5/7/21,133.52
894,390,Auto,2/5/22,129.78
895,846,Home,10/9/20,127.2
896,2303,Home,3/13/22,117.59
897,238,Home,2/13/21,129.45
898,2227,Home,11/19/21,121.51
899,4742,Home,12/10/21,124.6
900,3722,Auto,8/16/22,115.8
901,1962,Home,5/24/21,117
902,2848,Auto,9/15/22,121.37
903,790,Home,4/27/20,116.35
904,1599,Home,2/27/22,99.52
905,3433,Auto,7/1/20,121.99
906,1382,Auto,4/29/20,144.77
907,3702,Home,1/22/20,106.12
908,2679,Auto,6/5/21,132.04
909,2662,Pet,10/13/20,25.73
910,342,Auto,5/12/21,139.41
911,2166,Home,7/27/21,111.47
912,4957,Home,12/15/19,102.4
913,181,Auto,12/24/19,154.7
914,936,Home,7/15/20,97.3
915,1200,Pet,6/22/20,22.29
916,4821,Home,12/7/19,124.06
917,1242,Auto,2/22/20,144.59
918,1702,Auto,4/1/20,148.78
919,191,Home,3/23/21,108.03
920,3762,Home,5/17/22,97.44
921,4684,Home,12/10/19,103.97
922,4637,Home,4/4/21,133.49
923,310,Auto,8/30/21,125.14
924,3767,Auto,5/1/20,149.18
925,124,Auto,9/6/22,149.83
926,377,Home,8/10/21,100.94
927,641,Pet,11/16/21,17.23
928,217,Auto,4/17/21,122.34
929,4036,Auto,9/12/21,147.31
930,1354,Auto,11/16/21,136.25
931,2847,Auto,6/17/21,138.65
932,3630,Home,11/30/19,101.62
933,2834,Auto,11/1/19,145.92
934,302,Auto,11/15/19,135.45
935,967,Auto,8/12/22,137.3
936,2306,Home,11/30/21,122.5
937,4016,Auto,10/28/20,144.88
938,2772,Home,5/29/21,123.57
939,704,Home,1/28/20,107.59
940,1193,Auto,6/20/21,119.76
941,4380,Home,8/21/20,117
942,2230,Pet,4/5/20,34.89
943,334,Auto,4/9/20,138.51
944,623,Auto,7/19/21,137.56
945,2571,Home,5/20/20,96.69
946,3154,Home,5/30/20,99.31
947,4552,Home,4/25/22,104.37
948,439,Pet,11/7/19,21.91
949,4051,Auto,5/20/20,150.14
950,2846,Auto,5/20/22,121.4
951,2858,Auto,4/5/22,116.5
952,1254,Auto,5/23/22,143.34
953,1261,Auto,7/3/22,152.62
954,198,Auto,5/15/22,122.18
955,3009,Auto,6/23/20,125.85
956,945,Auto,2/3/20,129.96
957,1834,Auto,7/28/20,133.73
958,859,Home,11/18/20,132.9
959,2488,Home,8/8/20,121.41
960,3074,Home,10/11/19,135.96
961,1785,Auto,8/11/22,151.03
962,4707,Home,1/11/22,134.78
963,280,Home,7/23/21,129.08
964,516,Home,3/13/21,125.62
965,4003,Home,12/30/21,118.74
966,262,Home,10/4/21,134.4
967,588,Pet,3/26/22,30.99
968,44,Pet,12/22/20,26.89
969,4687,Home,7/22/21,107.12
970,4650,Auto,11/21/20,132.9
971,3509,Home,4/8/22,117.41
972,2181,Home,5/30/21,105.34
973,2566,Home,1/12/21,126.28
974,3491,Home,4/28/20,107.53
975,4676,Pet,8/20/22,33.14
976,2269,Pet,10/19/19,30.66
977,3057,Home,11/10/20,120.74
978,873,Home,10/29/20,104.13
979,3791,Home,8/23/21,127.5
980,3043,Auto,9/1/22,148.04
981,347,Home,9/24/21,101.08
982,2814,Pet,3/9/21,24.79
983,243,Home,8/4/21,121.4
984,3624,Home,9/29/20,130.37
985,519,Auto,10/18/19,151.95
986,3124,Home,8/6/22,96.66
987,3075,Home,8/11/22,120.69
988,2331,Home,6/13/20,122.16
989,2375,Home,7/16/20,99.24
990,1079,Auto,4/3/20,122.72
991,3871,Home,1/25/21,111.32
992,2904,Auto,8/25/22,151.75
993,4115,Auto,3/26/20,137.47
994,209,Auto,8/14/22,131.92
995,443,Auto,12/31/19,117.68
996,952,Auto,3/26/20,143.21
997,879,Home,4/6/20,97.48
998,608,Auto,7/27/22,148.08
999,1256,Pet,8/10/21,15.23
1000,4564,Home,6/19/21,116.85
1001,2692,Home,11/1/20,101.99
1002,588,Pet,9/3/22,15.58
1003,4164,Pet,11/20/21,29.47
1004,4729,Home,9/25/22,98.75
1005,2767,Home,7/2/21,124.81
1006,3507,Home,3/22/21,124.43
1007,4501,Auto,5/27/21,154.99
1008,1908,Home,1/23/21,121.52
1009,3573,Home,6/19/21,123.43
1010,2300,Home,5/22/22,101.14
1011,2197,Home,12/25/21,125.47
1012,4429,Home,1/5/22,104.57
1013,2999,Home,5/20/20,128.6
1014,317,Auto,10/4/22,141.23
1015,4255,Home,5/9/21,132.46
1016,1673,Auto,1/31/22,155.42
1017,2627,Auto,7/24/21,134
1018,3743,Home,9/13/22,97.33
1019,4011,Home,4/11/20,134.27
1020,3396,Home,2/25/21,101.44
1021,911,Auto,10/28/20,127.83
1022,3666,Pet,2/13/21,17.94
1023,3577,Auto,3/31/20,129.57
1024,1313,Home,7/29/22,102.12
1025,192,Home,2/1/22,112.76
1026,4890,Auto,8/7/22,137.84
1027,1656,Auto,3/18/22,146.5
1028,536,Home,12/22/21,106.16
1029,2263,Pet,7/29/21,30.6
1030,1175,Auto,6/12/20,116.47
1031,1720,Auto,8/18/22,134.97
1032,630,Home,5/23/22,111.35
1033,3833,Auto,2/18/22,135.76
1034,611,Home,3/5/20,119.54
1035,3641,Home,12/30/20,103.27
1036,1007,Home,5/22/22,131.5
1037,1816,Home,2/4/22,135.01
1038,4925,Home,8/18/20,117.47
1039,4624,Auto,12/9/21,137.92
1040,3031,Auto,11/30/20,136.58
1041,1141,Home,6/18/20,113.58
1042,1649,Home,2/6/22,130.55
1043,4370,Auto,1/29/22,118.68
1044,1038,Home,2/5/20,134.21
1045,3016,Auto,5/18/20,128.9
1046,2333,Home,11/4/20,128.55
1047,3958,Pet,10/28/21,32.14
1048,385,Pet,8/14/21,21.53
1049,3158,Auto,8/20/22,134.67
1050,1177,Home,4/16/22,97.52
1051,2897,Pet,7/17/21,35.59
1052,2106,Pet,9/8/21,30.11
1053,2707,Home,8/21/21,101.65
1054,493,Home,1/1/22,99.86
1055,3419,Home,5/15/20,106.17
1056,732,Home,3/18/21,108.41
1057,776,Pet,3/31/20,17.09
1058,226,Auto,6/22/22,154.7
1059,3655,Home,12/30/19,108.56
1060,4650,Auto,11/1/20,121.9
1061,2467,Auto,6/26/20,117.07
1062,213,Auto,9/4/21,123.78
1063,1920,Pet,6/22/21,19.3
1064,293,Auto,12/30/20,117.11
1065,868,Home,1/20/22,119.25
1066,1526,Home,4/11/20,113.33
1067,918,Auto,2/23/22,122.92
1068,1362,Home,6/8/20,119.72
1069,3037,Pet,11/26/20,24.21
1070,4795,Auto,12/9/19,136.41
1071,1437,Home,12/7/20,119.84
1072,3641,Auto,10/9/22,138.07
1073,1796,Auto,10/10/20,136.93
1074,2308,Home,8/28/21,104.47
1075,2563,Pet,1/10/22,24.91
1076,554,Home,6/1/22,109.85
1077,3359,Auto,4/16/22,129.29
1078,4805,Home,8/2/22,113.98
1079,3345,Home,7/22/22,123.95
1080,2392,Pet,11/13/21,27.31
1081,571,Home,7/28/22,131.3
1082,2854,Home,9/8/21,95.58
1083,4008,Auto,11/7/21,149.77
1084,2221,Home,5/1/21,116.55
1085,2455,Auto,2/7/20,133.12
1086,313,Home,7/31/20,98.53
1087,2557,Home,9/28/22,99.67
1088,1204,Home,11/14/21,113.45
1089,651,Pet,4/25/20,29.45
1090,4152,Home,9/17/22,98.93
1091,4166,Home,1/28/22,107.41
1092,2277,Pet,6/11/20,29.92
1093,2909,Home,11/9/20,109.91
1094,3538,Auto,11/11/19,151.84
1095,3565,Home,5/21/22,104.23
1096,950,Home,10/24/20,119.99
1097,810,Home,4/8/21,108.57
1098,920,Home,7/31/20,126.49
1099,2492,Pet,4/13/20,34.74
1100,3473,Home,3/30/20,113.4
1101,2388,Home,7/8/20,98.31
1102,1935,Auto,2/20/22,115.28
1103,1022,Home,11/14/19,113.05
1104,2227,Pet,7/27/21,32.19
1105,3704,Home,5/7/21,117.33
1106,3401,Auto,10/2/19,125.61
1107,4372,Home,2/19/20,122.06
1108,4799,Home,4/28/22,120.33
1109,3984,Auto,6/1/22,137.04
1110,3044,Pet,7/24/20,24.22
1111,2182,Home,9/17/21,134.05
1112,1385,Auto,8/5/20,147.24
1113,3027,Home,9/4/21,129.64
1114,1004,Home,3/31/22,105.01
1115,3172,Home,11/4/21,109.59
1116,4153,Home,10/17/21,119.19
1117,3517,Auto,10/15/19,133.67
1118,1685,Auto,7/1/22,129.24
1119,1406,Pet,5/25/20,27.55
1120,596,Home,10/1/21,135.27
1121,589,Auto,11/27/21,130.76
1122,1850,Home,10/13/20,122.1
1123,4779,Home,12/24/20,129.84
1124,1386,Auto,6/12/22,147.6
1125,3504,Home,8/19/20,108.97
1126,151,Auto,2/23/20,120.27
1127,4816,Home,9/6/20,107.64
1128,2183,Auto,5/21/22,147.79
1129,501,Auto,3/5/22,126.65
1130,2718,Auto,1/7/22,122.45
1131,1839,Home,1/15/21,104.92
1132,4260,Pet,5/11/22,28.77
1133,2917,Home,7/5/22,96.83
1134,4411,Home,10/14/20,133.48
1135,380,Pet,4/8/22,30.23
1136,3269,Home,5/1/20,117.34
1137,2535,Home,2/8/21,103.07
1138,1583,Pet,12/21/21,24.75
1139,2240,Home,6/10/20,133.14
1140,2601,Auto,4/21/20,118.52
1141,2241,Home,1/12/21,132.08
1142,2041,Pet,10/5/22,27.67
1143,4657,Auto,5/25/20,128.16
1144,4076,Pet,3/1/20,35.53
1145,923,Home,8/22/22,133.86
1146,2385,Pet,12/6/21,23.72
1147,345,Home,3/18/21,134.22
1148,153,Pet,7/23/21,24.85
1149,1199,Home,7/21/20,104.71
1150,4012,Pet,9/29/20,19.81
1151,2795,Auto,6/23/22,139.14
1152,46,Auto,2/28/22,128.12
1153,3204,Auto,11/16/21,135.64
1154,3128,Pet,1/31/22,27.8
1155,3966,Auto,11/24/19,125.99
1156,203,Home,4/8/21,121.96
1157,4258,Auto,9/23/20,145.24
1158,3338,Home,2/23/21,120.33
1159,483,Home,1/13/20,107.83
1160,2604,Auto,1/19/21,118.24
1161,3778,Home,5/5/21,111.26
1162,3829,Auto,1/6/22,125.53
1163,1325,Auto,7/31/20,146.37
1164,347,Home,11/2/21,109.44
1165,2180,Home,1/21/20,96.57
1166,3546,Auto,5/18/21,127.79
1167,3606,Auto,5/25/21,153.5
1168,3343,Auto,7/23/21,124
1169,127,Auto,3/26/22,126.64
1170,1945,Home,7/19/22,128.11
1171,725,Pet,9/6/22,15.56
1172,2583,Home,2/29/20,121.67
1173,157,Home,10/3/20,121.55
1174,4283,Auto,8/31/21,125.29
1175,3657,Pet,7/8/22,21.8
1176,871,Auto,5/7/22,137.14
1177,4312,Auto,6/23/20,151.66
1178,2917,Auto,12/17/20,144.2
1179,1894,Home,2/12/21,98.08
1180,360,Pet,1/18/20,20.69
1181,416,Pet,10/21/21,24.29
1182,3993,Auto,3/9/21,136.72
1183,1098,Home,8/21/21,106.1
1184,1658,Auto,5/19/21,123.63
1185,4582,Home,8/25/21,105.38
1186,522,Auto,10/16/19,138.23
1187,3829,Auto,9/9/20,118.93
1188,2184,Pet,10/26/21,32.63
1189,1318,Pet,5/18/20,27.69
1190,1641,Auto,6/2/22,122.85
1191,2997,Home,7/7/21,116.53
1192,4269,Home,3/25/22,134.48
1193,3174,Auto,5/1/22,123.78
1194,3491,Auto,3/23/22,118.79
1195,1511,Pet,1/3/22,25.55
1196,4471,Home,7/7/20,96.56
1197,3269,Auto,11/16/20,117.75
1198,2447,Auto,8/22/20,129
1199,2546,Auto,3/19/22,141.58
1200,3199,Auto,1/18/21,131.88
1201,1264,Auto,1/23/22,137.6
1202,1405,Auto,1/30/22,146.94
1203,725,Home,12/4/21,119.04
1204,261,Home,3/5/21,127.64
1205,2157,Home,2/4/20,115.59
1206,2447,Pet,2/3/20,23.36
1207,3485,Home,9/20/20,115.6
1208,2316,Home,2/16/22,96.9
1209,3920,Home,2/19/20,130.8
1210,4129,Auto,2/7/21,133.4
1211,2024,Auto,4/24/21,131.84
1212,4497,Home,9/20/20,131.82
1213,4699,Home,8/11/20,118.28
1214,4045,Pet,2/5/20,31.26
1215,950,Auto,3/23/22,155.31
1216,667,Pet,6/23/21,16.52
1217,1669,Pet,5/10/22,33.98
1218,4260,Home,6/2/21,129.08
1219,3612,Auto,9/7/22,155.02
1220,3555,Auto,9/24/21,129.19
1221,3233,Home,8/20/21,122.65
1222,2627,Auto,10/12/21,150.43
1223,2935,Auto,3/14/20,149.05
1224,159,Home,2/22/20,120.16
1225,3841,Auto,6/24/20,155.14
1226,1434,Home,10/27/21,128.34
1227,2738,Home,6/25/22,110.43
1228,3172,Auto,10/21/21,118.31
1229,4456,Auto,7/1/22,123.38
1230,2372,Home,2/27/21,107.69
1231,2844,Auto,5/13/22,116.99
1232,1574,Auto,5/18/22,118.28
1233,3185,Home,10/23/20,127.59
1234,4835,Home,4/20/22,113.71
1235,3074,Auto,5/12/21,154.11
1236,198,Home,8/28/20,96.41
1237,2068,Pet,2/26/21,28.82
1238,4376,Home,4/21/20,119.89
1239,4670,Home,6/14/22,114.87
1240,3274,Home,6/6/21,120.48
1241,1653,Pet,4/11/21,20.18
1242,1403,Home,1/16/20,123.41
1243,4874,Auto,4/12/21,117.82
1244,3306,Home,1/14/22,106.69
1245,1270,Auto,9/26/22,150.25
1246,902,Home,10/22/19,128.7
1247,4863,Pet,6/21/22,27.99
1248,4890,Home,7/6/22,115.71
1249,2730,Pet,6/10/20,15.75
1250,340,Auto,1/12/22,142.23
1251,1089,Home,5/2/20,103.31
1252,2608,Auto,8/25/22,143.91
1253,3913,Pet,8/24/22,34.93
1254,3843,Auto,12/9/21,142.78
1255,4728,Home,6/30/21,114.62
1256,3708,Pet,7/8/20,24.5
1257,40,Auto,1/1/22,136.31
1258,3532,Pet,5/8/21,32
1259,4939,Auto,10/9/21,128.29
1260,955,Auto,8/1/22,117.62
1261,652,Home,1/1/22,102.61
1262,725,Pet,11/15/20,31.48
1263,610,Auto,8/24/21,136.94
1264,3266,Home,3/6/22,127.91
1265,4743,Auto,10/9/22,115.09
1266,5,Home,4/30/22,132.89
1267,883,Auto,1/7/20,123.41
1268,4613,Home,11/5/19,128.63
1269,1584,Home,3/9/22,118.14
1270,42,Home,9/25/21,134.74
1271,1817,Home,12/5/19,112.6
1272,603,Home,6/29/20,129.24
1273,2456,Pet,5/14/20,23.34
1274,4502,Auto,12/11/21,115.89
1275,4876,Auto,4/12/20,121.01
1276,570,Home,9/9/21,129.35
1277,4190,Home,3/9/21,103.93
1278,3487,Auto,5/26/21,116.18
1279,648,Auto,11/27/21,122.91
1280,1690,Home,8/1/20,101.04
1281,1802,Home,12/29/19,134.65
1282,4901,Pet,7/8/20,23.6
1283,4717,Home,5/5/20,98.8
1284,3013,Auto,4/16/22,118.08
1285,581,Pet,5/11/22,31.35
1286,3328,Auto,1/29/21,150.92
1287,2372,Auto,4/8/22,122.87
1288,723,Home,3/27/21,132.56
1289,2193,Auto,4/6/21,116.55
1290,4940,Home,11/29/20,119.88
1291,471,Auto,10/4/21,121.36
1292,3673,Pet,12/7/21,30.01
1293,3047,Home,7/27/20,114.92
1294,3035,Home,9/27/22,129.37
1295,4511,Auto,10/30/19,119
1296,750,Auto,2/5/22,144.36
1297,4395,Home,12/23/21,134.87
1298,156,Home,9/12/20,125.84
1299,3110,Pet,3/20/22,23.13
1300,1555,Auto,3/11/20,145.65
1301,4720,Home,2/16/21,106.49
1302,2972,Auto,3/15/22,141.86
1303,3063,Auto,8/6/21,150.17
1304,4973,Home,10/2/22,111.6
1305,1416,Pet,3/14/21,23.09
1306,1093,Auto,9/5/21,147.25
1307,1985,Home,10/23/20,109.24
1308,4436,Home,3/11/22,112.23
1309,3953,Home,2/7/21,134.82
1310,3177,Home,6/6/22,110.77
1311,4822,Home,6/15/21,99.27
1312,3527,Home,6/4/21,122.25
1313,2854,Home,11/18/20,109.28
1314,2233,Auto,1/10/21,138.99
1315,4784,Auto,4/19/21,131.81
1316,4729,Pet,5/21/22,19.9
1317,4810,Home,8/22/20,106.14
1318,1695,Home,5/8/21,114.82
1319,395,Auto,10/19/20,128.92
1320,4824,Home,11/4/21,132.47
1321,943,Pet,4/13/21,29.29
1322,967,Home,8/11/20,111.12
1323,2380,Home,5/24/21,115.98
1324,4985,Home,3/11/21,103.7
1325,4344,Home,9/27/21,118.45
1326,3003,Pet,11/11/19,21.53
1327,1277,Home,2/21/21,95.76
1328,365,Home,6/17/20,127.69
1329,1808,Pet,5/27/21,19.41
1330,3780,Home,11/19/21,126.18
1331,2256,Home,9/19/20,111.57
1332,3924,Home,7/31/22,123.37
1333,2429,Home,1/13/22,108.06
1334,2815,Home,2/13/21,98.87
1335,4966,Auto,1/6/20,151.09
1336,4553,Auto,4/19/20,148.49
1337,152,Home,2/17/22,114.38
1338,4477,Home,3/5/22,105.09
1339,1514,Auto,1/8/21,122.88
1340,1868,Auto,5/27/21,144.03
1341,3982,Home,4/3/20,105.92
1342,1542,Pet,7/21/21,17.34
1343,2029,Auto,1/11/22,119.59
1344,1739,Pet,1/7/21,18.48
1345,846,Auto,10/2/21,139.76
1346,542,Home,2/4/21,95.45
1347,3782,Home,7/21/20,132.3
1348,1042,Home,3/28/20,125.76
1349,137,Home,3/30/21,118.34
1350,1957,Auto,12/14/19,152.58
1351,4740,Auto,5/31/20,121.16
1352,1257,Home,11/21/21,95.07
1353,2025,Home,12/29/19,95.86
1354,1219,Home,5/22/21,109.55
1355,1349,Auto,4/30/20,152.83
1356,3569,Auto,12/22/20,122.48
1357,592,Home,8/7/21,119.22
1358,2589,Home,3/8/20,110.18
1359,1650,Home,10/9/21,109.34
1360,498,Auto,12/9/21,145.2
1361,231,Home,6/11/20,129.04
1362,4957,Auto,5/5/20,144.68
1363,1448,Pet,7/26/20,25.99
1364,1256,Auto,12/12/20,120.35
1365,1076,Pet,8/19/22,31.52
1366,3746,Auto,10/18/21,144.31
1367,1268,Home,1/16/22,130.74
1368,713,Home,4/7/20,129.36
1369,1936,Auto,7/4/21,115.27
1370,2438,Home,11/23/21,119.78
1371,2197,Home,5/11/20,135.13
1372,3062,Pet,10/12/19,35.89
1373,2215,Pet,6/4/20,21.2
1374,947,Home,5/7/20,99.04
1375,1738,Auto,3/9/22,130.76
1376,4154,Pet,9/30/20,18.22
1377,1363,Home,8/31/20,117.48
1378,646,Auto,1/5/22,119.68
1379,3949,Home,10/23/19,99.07
1380,2341,Auto,10/22/21,133.84
1381,2476,Pet,10/27/20,23.22
1382,3704,Home,2/2/21,123.41
1383,2158,Auto,8/31/22,127.21
1384,4691,Home,11/23/20,114.15
1385,4728,Auto,5/13/20,129.33
1386,3314,Home,2/11/20,128.4
1387,4332,Auto,8/17/22,118.35
1388,4092,Auto,8/15/21,133.55
1389,138,Home,12/22/21,108.11
1390,1914,Auto,11/24/19,137.04
1391,3631,Auto,12/29/20,127.63
1392,953,Home,9/12/22,125.79
1393,2940,Home,6/7/22,113.98
1394,4465,Auto,6/13/20,117.72
1395,4644,Pet,1/3/21,34.46
1396,2168,Home,6/14/20,127.88
1397,2499,Home,9/18/20,108.67
1398,2698,Auto,8/1/22,119.46
1399,354,Home,8/1/20,120.67
1400,3768,Auto,7/8/22,120.04
1401,3576,Home,2/21/22,120.9
1402,835,Home,3/6/21,126.54
1403,4264,Home,1/13/22,134.97
1404,618,Home,1/23/22,99.87
1405,407,Home,12/29/21,104.82
1406,3761,Home,6/12/21,117.93
1407,262,Home,6/6/21,97.3
1408,278,Home,8/28/20,122.02
1409,394,Home,7/9/21,100.59
1410,2362,Home,3/7/22,100.94
1411,806,Auto,4/2/21,149.55
1412,1156,Pet,3/16/21,24.48
1413,1237,Pet,2/22/20,22.93
1414,524,Pet,6/7/21,29.49
1415,4208,Home,12/12/20,122.13
1416,2762,Home,10/13/21,118.05
1417,4301,Home,5/7/22,112.58
1418,4415,Pet,9/9/20,21.31
1419,3245,Home,11/29/20,96.38
1420,4564,Pet,4/25/20,21.93
1421,2502,Home,6/8/22,117.69
1422,4954,Home,8/14/20,130.11
1423,229,Pet,7/22/22,29.04
1424,3989,Auto,3/6/20,150.38
1425,1698,Home,2/21/22,127.27
1426,1357,Auto,3/17/21,142.52
1427,2132,Auto,4/10/22,140.22
1428,4456,Home,1/18/21,105.09
1429,914,Home,5/2/20,116.98
1430,3779,Auto,5/25/20,124.54
1431,443,Home,12/26/21,125
1432,603,Home,9/3/22,131.48
1433,4739,Auto,5/20/21,129.66
1434,4656,Auto,4/8/22,123.37
1435,4063,Pet,7/8/20,33.41
1436,1965,Auto,4/21/20,142.4
1437,2144,Home,3/16/22,110.14
1438,3235,Auto,1/14/22,154.75
1439,4811,Home,12/15/21,115.63
1440,860,Home,3/13/22,131.96
1441,3718,Home,3/23/21,132.32
1442,4880,Home,8/27/21,110.27
1443,1879,Pet,12/9/21,23.19
1444,3008,Home,4/26/20,95.98
1445,3284,Home,10/17/21,114.78
1446,2814,Home,9/7/22,107.66
1447,3217,Auto,6/4/20,129.4
1448,2161,Home,5/28/21,128.82
1449,3409,Home,11/18/20,97.24
1450,4430,Pet,7/20/22,27.84
1451,2228,Home,10/18/21,125.24
1452,3948,Auto,11/9/19,117.13
1453,2770,Auto,7/17/22,137.36
1454,582,Auto,7/21/21,135.66
1455,4198,Pet,3/10/20,30.57
1456,2731,Auto,9/21/21,140.5
1457,544,Home,5/16/22,121.75
1458,155,Auto,4/4/22,152.82
1459,2997,Pet,4/1/21,30.46
1460,4810,Auto,9/20/22,145.16
1461,2866,Auto,7/22/20,122.5
1462,4693,Auto,9/4/20,129.15
1463,1979,Pet,4/18/21,18.71
1464,347,Home,6/21/21,129.04
1465,3144,Home,4/30/20,121.47
1466,2094,Auto,9/1/21,148.27
1467,1790,Auto,10/25/21,133.43
1468,4045,Home,6/20/22,116.31
1469,4350,Pet,10/14/20,30.52
1470,1897,Auto,12/16/20,150.88
1471,3208,Auto,10/3/22,155.4
1472,787,Pet,8/11/20,16.1
1473,489,Home,3/31/21,109.71
1474,2182,Auto,5/21/21,115.97
1475,4136,Pet,7/3/21,19.73
1476,3045,Auto,2/26/22,149.15
1477,1593,Home,9/27/22,127.4
1478,4608,Auto,9/8/21,125.28
1479,4500,Home,7/28/21,130.46
1480,4897,Pet,9/14/22,26.63
1481,2984,Home,4/10/21,115.8
1482,1056,Home,4/16/22,135.92
1483,2840,Home,9/6/21,98.99
1484,2292,Auto,1/19/22,120.27
1485,1068,Auto,3/2/20,147.87
1486,1857,Auto,6/23/22,125.06
1487,4268,Auto,8/19/21,117.01
1488,4038,Home,12/18/19,96.47
1489,1488,Home,3/3/21,124.54
1490,2074,Home,6/2/22,107.97
1491,4379,Auto,3/25/21,153.11
1492,411,Auto,9/13/21,124.94
1493,1510,Auto,11/25/19,129.9
1494,4857,Auto,2/27/22,130.32
1495,4449,Pet,8/5/21,21.46
1496,740,Auto,10/9/19,152.52
1497,4696,Pet,4/13/22,26.83
1498,3271,Home,10/20/21,100.57
1499,136,Home,4/24/20,127.71
1500,4843,Auto,9/23/22,119.89
